grid_id,latitude,longitude,risk_pct,risk_score,need_cctv,need_light,need_wifi,infra_need_score,vulnerability_score
G030420,35.23253598812518,128.57973479525953,0.0,0.0,1,1,1,1.0,0.0
G030421,35.23343753697544,128.57974674255374,2.78,0.0278,1,1,1,1.0,0.0278
G030422,35.23433908568763,128.57975869037844,31.25,0.3125,1,0,1,0.5384822384689838,0.16827569952155744
G030423,35.23524063426172,128.57977063873375,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030471,35.296545613263916,128.58058437288352,0.0,0.0,1,1,1,1.0,0.0
G030472,35.29744715230619,128.58059635790445,0.0,0.0,1,1,1,1.0,0.0
G030473,35.29834869121025,128.58060834345764,0.0,0.0,1,1,1,1.0,0.0
G030474,35.29925022997611,128.58062032954305,0.0,0.0,1,1,1,1.0,0.0
G030485,35.31277329487866,128.58080018470824,0.0,0.0,1,1,1,1.0,0.0
G030486,35.31367483143307,128.5808121793126,0.0,0.0,1,1,1,1.0,0.0
G030487,35.31457636784924,128.5808241744496,0.0,0.0,1,1,1,1.0,0.0
G030488,35.31547790412718,128.58083617011923,0.0,0.0,1,1,1,1.0,0.0
G030489,35.31637944026688,128.58084816632154,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030490,35.31728097626835,128.5808601630566,0.0,0.0,1,1,1,1.0,0.0
G030491,35.318182512131585,128.58087216032433,0.0,0.0,1,1,1,1.0,0.0
G030492,35.31908404785658,128.58088415812483,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030493,35.319985583443334,128.58089615645812,0.0,0.0,1,1,1,1.0,0.0
G030494,35.32088711889183,128.5809081553242,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030495,35.321788654202095,128.58092015472312,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030496,35.322690189374114,128.58093215465487,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030497,35.32359172440788,128.5809441551195,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030498,35.32449325930341,128.58095615611703,0.0,0.0,1,1,1,1.0,0.0
G030499,35.325394794060685,128.58096815764745,0.0,0.0,1,1,1,1.0,0.0
G030535,35.357849953233654,128.58140056786533,0.0,0.0,1,1,1,1.0,0.0
G030536,35.35875148287449,128.5814125891303,0.0,0.0,1,1,1,1.0,0.0
G030537,35.35965301237701,128.5814246109291,0.0,0.0,1,1,1,1.0,0.0
G030538,35.36055454174122,128.58143663326177,0.0,0.0,1,1,1,1.0,0.0
G030628,35.11802839627114,128.5793190466498,0.0,0.0,1,1,1,1.0,0.0
G030629,35.118929962319626,128.57933093883935,0.0,0.0,1,1,1,1.0,0.0
G030630,35.11983152823023,128.579342831557,0.0,0.0,1,1,1,1.0,0.0
G030631,35.12073309400295,128.57935472480278,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030632,35.1216346596378,128.57936661857676,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030645,35.137862817485654,128.57958079684977,0.0,0.0,1,1,1,1.0,0.0
G030646,35.138764380500476,128.57959270066317,0.0,0.0,1,1,1,1.0,0.0
G030647,35.13966594337737,128.57960460500522,0.0,0.0,1,1,1,1.0,0.0
G030648,35.14056750611635,128.5796165098759,0.0,0.0,1,1,1,1.0,0.0
G030649,35.14146906871741,128.57962841527524,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030650,35.14237063118056,128.57964032120333,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030651,35.14327219350578,128.57965222766006,0.0,0.0,1,1,1,1.0,0.0
G030662,35.15318936998005,128.57978323358668,0.0,0.0,1,1,1,1.0,0.0
G030663,35.1540909306501,128.5797951463899,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030664,35.154992491182206,128.5798070597221,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030665,35.15589405157639,128.5798189735834,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030666,35.15679561183261,128.57983088797374,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030667,35.15769717195087,128.57984280289318,0.0,0.0,1,1,1,1.0,0.0
G030668,35.15859873193119,128.57985471834172,0.0,0.0,1,1,1,1.0,0.0
G030685,35.2045781079683,128.58046310837167,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030686,35.20547966077298,128.5804750513664,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030687,35.20638121343961,128.5804869948915,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030688,35.207282765968216,128.58049893894693,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030689,35.208184318358775,128.5805108835328,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030690,35.20908587061128,128.5805228286491,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030691,35.20998742272575,128.5805347742958,0.0,0.0,1,1,1,1.0,0.0
G030692,35.21088897470217,128.58054672047302,0.0,0.0,0,0,0,0.0,0.0
G030693,35.21179052654055,128.58055866718072,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030694,35.21269207824087,128.58057061441892,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030695,35.21359362980315,128.5805825621877,0.0,0.0,1,1,1,1.0,0.0
G030696,35.21449518122736,128.580594510487,0.0,0.0,1,1,1,1.0,0.0
G030697,35.215396732513526,128.5806064593169,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030698,35.216298283661644,128.58061840867742,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030699,35.21719983467169,128.5806303585686,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030700,35.21810138554369,128.58064230899038,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030701,35.21900293627762,128.5806542599429,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030702,35.21990448687348,128.5806662114261,0.0,0.0,1,1,1,1.0,0.0
G030703,35.220806037331286,128.58067816344004,0.0,0.0,1,1,1,1.0,0.0
G030707,35.22441223778184,128.5807259768035,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030708,35.2253137875493,128.58073793147142,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030709,35.22621533717868,128.58074988667022,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030710,35.22711688666999,128.5807618423999,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030711,35.22801843602321,128.58077379866052,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030712,35.22891998523836,128.58078575545207,7.1,0.071,1,0,1,0.5384822384689838,0.038232238931297846
G030713,35.22982153431543,128.58079771277457,0.0,0.0,1,1,1,1.0,0.0
G030714,35.23072308325442,128.58080967062804,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030715,35.23162463205531,128.58082162901258,0.0,0.0,1,1,1,1.0,0.0
G030716,35.23252618071814,128.5808335879281,0.0,0.0,1,1,1,1.0,0.0
G030717,35.23342772924287,128.5808455473747,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030718,35.23432927762949,128.5808575073524,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030719,35.23523082587804,128.58086946786116,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030768,35.295634243871355,128.58167203303566,0.0,0.0,1,1,1,1.0,0.0
G030769,35.296535782725776,128.58168402971467,0.0,0.0,1,1,1,1.0,0.0
G030770,35.297437321442004,128.58169602692638,0.0,0.0,1,1,1,1.0,0.0
G030771,35.298338860020024,128.5817080246709,0.0,0.0,1,1,1,1.0,0.0
G030772,35.299240398459816,128.58172002294813,0.0,0.0,1,1,1,1.0,0.0
G030773,35.30014193676142,128.5817320217582,0.0,0.0,1,1,1,1.0,0.0
G030774,35.30104347492481,128.58174402110106,0.0,0.0,1,1,1,1.0,0.0
G030775,35.30194501294997,128.5817560209768,0.0,0.0,1,1,1,1.0,0.0
G030776,35.30284655083692,128.5817680213854,0.0,0.0,1,1,1,1.0,0.0
G030777,35.30374808858566,128.58178002232685,0.0,0.0,1,1,1,1.0,0.0
G030786,35.31366499469886,128.58191206786086,0.0,0.0,1,1,1,1.0,0.0
G030787,35.31456653078885,128.58192407519888,0.0,0.0,1,1,1,1.0,0.0
G030788,35.3154680667406,128.58193608307013,0.0,0.0,1,1,1,1.0,0.0
G030789,35.31636960255411,128.58194809147457,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030790,35.31727113822938,128.5819601004123,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030791,35.3181726737664,128.58197210988325,0.0,0.0,1,1,1,1.0,0.0
G030792,35.31907420916518,128.58198411988752,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030793,35.319975744425705,128.5819961304251,0.0,0.0,1,1,1,1.0,0.0
G030794,35.320877279547986,128.58200814149603,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030795,35.321778814532,128.5820201531003,1.8,0.018000000000000002,1,0,1,0.5384822384689838,0.00969268029244171
G030796,35.32268034937778,128.582032165238,6.71,0.06709999999999999,1,1,1,1.0,0.06709999999999999
G030797,35.3235818840853,128.5820441779091,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030798,35.324483418654566,128.5820561911136,0.0,0.0,1,1,1,1.0,0.0
G030799,35.32538495308557,128.58206820485162,0.0,0.0,1,1,1,1.0,0.0
G030929,35.11711705435925,128.58040439606646,0.0,0.0,1,1,1,1.0,0.0
G030930,35.11801862022063,128.58041629981145,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030931,35.11892018594414,128.58042820408502,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030932,35.11982175152975,128.58044010888727,0.0,0.0,0,0,0,0.0,0.0
G030933,35.1207233169775,128.58045201421822,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030934,35.121624882287335,128.58046392007785,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030935,35.12252644745931,128.58047582646617,0.0,0.0,1,1,1,1.0,0.0
G030948,35.13875459697371,128.58069023189398,0.0,0.0,1,1,1,1.0,0.0
G030949,35.13965615952547,128.58070214833245,0.0,0.0,1,1,1,1.0,0.0
G030950,35.14055772193932,128.58071406530007,0.0,0.0,1,1,1,1.0,0.0
G030951,35.14145928421523,128.5807259827969,0.0,0.0,1,1,1,1.0,0.0
G030952,35.14236084635321,128.58073790082298,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030953,35.143262408353266,128.58074981937833,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030965,35.154081141595036,128.58089288333267,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030966,35.15498270180189,128.58090480877044,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030967,35.1558842618708,128.58091673473777,0.0,0.0,0,0,1,0.18356598557436246,0.0
G030968,35.15678582180174,128.58092866123474,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030969,35.157687381594734,128.58094058826134,0.0,0.0,1,1,1,1.0,0.0
G030984,35.20456830068792,128.58156152405286,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030985,35.205469853166946,128.58157347918325,0.0,0.0,1,1,1,1.0,0.0
G030986,35.206371405507916,128.58158543484453,0.0,0.0,1,1,1,1.0,0.0
G030987,35.207272957710856,128.58159739103672,0.0,0.0,1,1,1,1.0,0.0
G030988,35.20817450977573,128.5816093477599,3.47,0.0347,1,0,1,0.5384822384689838,0.01868533367487374
G030989,35.20907606170257,128.58162130501398,27.78,0.2778,0,1,1,0.6450837471053786,0.1792042649458742
G030990,35.20997761349134,128.5816332627991,4.14,0.0414,1,1,1,1.0,0.0414
G030991,35.21087916514207,128.5816452211152,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030992,35.21178071665474,128.58165717996232,0.0,0.0,1,1,1,1.0,0.0
G030993,35.21268226802935,128.5816691393405,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030994,35.21358381926591,128.58168109924978,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030995,35.21448537036441,128.58169305969017,0.0,0.0,1,1,1,1.0,0.0
G030996,35.21538692132484,128.58170502066167,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030997,35.21628847214722,128.58171698216432,0.0,0.0,0,1,1,0.6450837471053786,0.0
G030998,35.217190022831524,128.58172894419818,0.0,0.0,1,0,1,0.5384822384689838,0.0
G030999,35.218091573377755,128.5817409067632,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031000,35.21899312378594,128.58175286985943,0.0,0.0,1,0,0,0.35491625289462136,0.0
G031001,35.219894674056036,128.58176483348691,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031002,35.220796224188064,128.5817767976457,0.0,0.0,1,1,1,1.0,0.0
G031005,35.22350087375571,128.58181269330981,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031006,35.22440242333545,128.58182465959388,0.0,0.0,0,0,1,0.18356598557436246,0.0
G031007,35.22530397277709,128.58183662640934,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031008,35.226205522080654,128.5818485937562,0.0,0.0,1,1,1,1.0,0.0
G031009,35.227107071246145,128.58186056163447,0.0,0.0,1,1,1,1.0,0.0
G031010,35.22800862027354,128.58187253004422,0.0,0.0,1,1,1,1.0,0.0
G031011,35.22891016916285,128.58188449898546,28.47,0.2847,0,0,1,0.18356598557436246,0.052261236093020996
G031012,35.229811717914075,128.58189646845818,21.15,0.2115,0,0,1,0.18356598557436246,0.03882420594897766
G031013,35.2307132665272,128.58190843846245,0.0,0.0,1,1,1,1.0,0.0
G031014,35.231614815002246,128.58192040899823,0.0,0.0,1,1,1,1.0,0.0
G031015,35.23251636333921,128.5819323800656,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031016,35.23341791153806,128.58194435166462,0.0,0.0,1,0,0,0.35491625289462136,0.0
G031017,35.234319459598815,128.5819563237952,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031018,35.23522100752147,128.58196829645743,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031075,35.295624403664185,128.58277167714388,0.0,0.0,1,1,1,1.0,0.0
G031076,35.29652594219225,128.58278368601307,0.0,0.0,1,1,1,1.0,0.0
G031077,35.29742748058209,128.58279569541557,0.0,0.0,1,1,1,1.0,0.0
G031078,35.298329018833726,128.58280770535134,0.0,0.0,1,1,1,1.0,0.0
G031079,35.29923055694714,128.58281971582042,0.0,0.0,1,1,1,1.0,0.0
G031080,35.30013209492233,128.58283172682283,0.0,0.0,1,1,1,1.0,0.0
G031081,35.30103363275931,128.5828437383586,0.0,0.0,1,1,1,1.0,0.0
G031082,35.30193517045806,128.5828557504278,0.0,0.0,1,1,1,1.0,0.0
G031083,35.302836708018596,128.58286776303038,0.0,0.0,1,1,1,1.0,0.0
G031084,35.303738245440904,128.58287977616638,0.0,0.0,1,1,1,1.0,0.0
G031085,35.30463978272498,128.58289178983586,0.0,0.0,1,1,1,1.0,0.0
G031096,35.31455668372643,128.58302397541496,0.0,0.0,1,1,1,1.0,0.0
G031097,35.31545821935165,128.58303599548776,0.0,0.0,1,1,1,1.0,0.0
G031098,35.31635975483863,128.58304801609435,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031099,35.31726129018737,128.5830600372347,0.0,0.0,1,1,1,1.0,0.0
G031100,35.31816282539784,128.58307205890887,0.0,0.0,1,1,1,1.0,0.0
G031101,35.31906436047008,128.58308408111685,15.09,0.1509,1,0,1,0.5384822384689838,0.08125696978496966
G031102,35.31996589540405,128.58309610385874,8.33,0.0833,0,0,1,0.18356598557436246,0.015291046598344392
G031103,35.32086743019977,128.58310812713447,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031104,35.32176896485721,128.58312015094413,5.13,0.0513,0,0,1,0.18356598557436246,0.009416935059964795
G031105,35.322670499376414,128.58313217528772,23.61,0.2361,1,0,1,0.5384822384689838,0.1271356565025271
G031106,35.32357203375735,128.58314420016524,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031107,35.32447356800003,128.58315622557677,0.0,0.0,1,1,1,1.0,0.0
G031108,35.325375102104445,128.5831682515223,0.0,0.0,1,1,1,1.0,0.0
G031241,35.11710726870411,128.58150163661597,0.0,0.0,1,1,1,1.0,0.0
G031242,35.11800883424021,128.58151355244442,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031243,35.1189103996384,128.58152546880208,0.0,0.0,1,1,1,1.0,0.0
G031244,35.11981196489871,128.5815373856889,0.0,0.0,1,1,1,1.0,0.0
G031245,35.12071353002113,128.58154930310494,0.0,0.0,1,1,1,1.0,0.0
G031246,35.12161509500564,128.5815612210502,0.0,0.0,1,1,1,1.0,0.0
G031247,35.12251665985227,128.58157313952475,0.0,0.0,1,1,1,1.0,0.0
G031261,35.13874480350946,128.58178776259564,0.0,0.0,1,1,1,1.0,0.0
G031262,35.13964636573575,128.58179969113047,0.0,0.0,1,1,1,1.0,0.0
G031263,35.14054792782412,128.58181162019503,0.0,0.0,1,1,1,1.0,0.0
G031264,35.14144948977454,128.58182354978933,0.0,0.0,1,1,1,1.0,0.0
G031265,35.14235105158704,128.5818354799134,0.0,0.0,1,1,1,1.0,0.0
G031266,35.1432526132616,128.58184741056724,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031293,35.20455848344591,128.58265993920313,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031294,35.20546003559895,128.5826719064692,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031295,35.206361587613934,128.58268387426665,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031296,35.20726313949088,128.5826958425956,0.0,0.0,1,1,1,1.0,0.0
G031297,35.20816469122975,128.582707811456,22.73,0.2273,0,1,1,0.6450837471053786,0.14662753571705256
G031298,35.20906624283055,128.5827197808479,26.39,0.2639,1,0,0,0.35491625289462136,0.09366239913889059
G031299,35.20996779429333,128.58273175077133,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031300,35.21086934561802,128.5827437212263,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031301,35.21177089680466,128.58275569221286,0.0,0.0,1,1,1,1.0,0.0
G031302,35.212672447853244,128.582767663731,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031303,35.21357399876374,128.58277963578078,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031304,35.21447554953618,128.58279160836221,0.0,0.0,1,1,1,1.0,0.0
G031305,35.21537710017055,128.58280358147528,0.69,0.0069,1,1,1,1.0,0.0069
G031306,35.216278650666865,128.58281555512005,6.12,0.061200000000000004,0,0,1,0.18356598557436246,0.011234238317150983
G031307,35.2171802010251,128.58282752929654,0.0,0.0,1,1,1,1.0,0.0
G031308,35.21808175124524,128.58283950400474,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031309,35.21898330132733,128.58285147924474,0.0,0.0,1,1,1,1.0,0.0
G031310,35.21988485127134,128.58286345501648,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031311,35.220786401077255,128.58287543132005,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031313,35.22258950027487,128.5828993855227,0.0,0.0,1,1,1,1.0,0.0
G031314,35.22349104966654,128.58291136342183,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031315,35.22439259892014,128.58292334185285,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031316,35.22529414803566,128.5829353208158,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031317,35.22619569701307,128.5829473003107,0.0,0.0,1,1,1,1.0,0.0
G031318,35.227097245852406,128.58295928033758,0.0,0.0,1,1,1,1.0,0.0
G031319,35.22799879455364,128.58297126089644,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031320,35.228900343116784,128.58298324198734,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031321,35.229801891541825,128.58299522361028,0.0,0.0,1,1,1,1.0,0.0
G031322,35.23070343982878,128.58300720576528,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031323,35.231604987977626,128.58301918845237,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031324,35.23250653598839,128.58303117167156,0.0,0.0,0,0,1,0.18356598557436246,0.0
G031325,35.23340808386104,128.58304315542287,0.0,0.0,1,1,1,1.0,0.0
G031326,35.234309631595586,128.58305513970637,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031327,35.23521117919202,128.58306712452205,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031337,35.24422664756027,128.58318700195403,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031338,35.245128193637434,128.58319899262528,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031339,35.24602973957647,128.583210983829,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031385,35.294713015122376,128.58385930019327,0.0,0.0,1,1,1,1.0,0.0
G031386,35.29561455346195,128.58387132071886,0.0,0.0,1,1,1,1.0,0.0
G031387,35.29651609166331,128.58388334177826,0.0,0.0,1,1,1,1.0,0.0
G031388,35.29741762972644,128.58389536337145,0.0,0.0,1,1,1,1.0,0.0
G031389,35.298319167651364,128.58390738549846,0.0,0.0,1,1,1,1.0,0.0
G031390,35.29922070543805,128.58391940815935,0.0,0.0,1,1,1,1.0,0.0
G031391,35.30012224308652,128.58393143135413,0.0,0.0,1,1,1,1.0,0.0
G031392,35.301023780596765,128.5839434550828,0.0,0.0,1,1,1,1.0,0.0
G031393,35.301925317968774,128.58395547934538,0.0,0.0,1,1,1,1.0,0.0
G031394,35.30282685520256,128.58396750414192,0.0,0.0,1,1,1,1.0,0.0
G031395,35.3037283922981,128.58397952947243,0.0,0.0,1,1,1,1.0,0.0
G031396,35.30462992925542,128.58399155533695,0.0,0.0,1,1,1,1.0,0.0
G031408,35.31544836196034,128.58413590737166,0.0,0.0,1,1,1,1.0,0.0
G031409,35.31634989712047,128.58414794018034,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031410,35.31725143214234,128.5841599735233,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031411,35.318152967025945,128.58417200740064,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031412,35.3190545017713,128.58418404181236,1.2,0.012,1,0,1,0.5384822384689838,0.006461786861627805
G031413,35.319956036378386,128.58419607675847,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031414,35.3208575708472,128.58420811223903,13.19,0.1319,1,0,1,0.5384822384689838,0.07102580725405895
G031415,35.321759105177755,128.58422014825402,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031416,35.32266063937005,128.58423218480345,0.0,0.0,1,1,1,1.0,0.0
G031417,35.323562173424065,128.58424422188745,0.0,0.0,1,1,1,1.0,0.0
G031418,35.32446370733983,128.5842562595059,0.0,0.0,1,1,1,1.0,0.0
G031552,35.11709747311942,128.5825988766363,0.0,0.0,1,1,1,1.0,0.0
G031553,35.117999038329884,128.58261080454827,0.0,0.0,1,1,1,1.0,0.0
G031554,35.118900603402444,128.58262273298993,0.0,0.0,1,1,1,1.0,0.0
G031555,35.1198021683371,128.58263466196132,0.0,0.0,1,1,0,0.8164340144256376,0.0
G031556,35.120703733133865,128.58264659146244,0.0,0.0,1,1,1,1.0,0.0
G031557,35.12160529779273,128.58265852149333,0.0,0.0,1,1,1,1.0,0.0
G031558,35.12250686231369,128.58267045205403,0.0,0.0,1,1,1,1.0,0.0
G031602,35.20545020806902,128.5837703332237,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031603,35.206351759757666,128.58378231315734,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031604,35.207253311308286,128.58379429362296,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031605,35.20815486272082,128.58380627462063,0.0,0.0,1,1,1,1.0,0.0
G031606,35.2090564139953,128.5838182561503,1.92,0.0192,0,1,1,0.6450837471053786,0.012385607944423269
G031607,35.20995796513171,128.58383023821204,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031608,35.21085951613005,128.58384222080588,0.0,0.0,0,0,1,0.18356598557436246,0.0
G031609,35.21176106699033,128.58385420393185,0.0,0.0,1,1,1,1.0,0.0
G031610,35.212662617712525,128.5838661875899,0.0,0.0,1,1,1,1.0,0.0
G031611,35.21356416829664,128.58387817178016,0.0,0.0,1,1,1,1.0,0.0
G031612,35.214465718742694,128.58389015650258,0.0,0.0,1,1,1,1.0,0.0
G031613,35.21536726905069,128.5839021417572,5.13,0.0513,1,1,1,1.0,0.0513
G031614,35.21626881922059,128.58391412754406,26.8,0.268,1,0,1,0.5384822384689838,0.14431323990968767
G031615,35.21717036925242,128.58392611386316,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031616,35.21807191914617,128.58393810071453,0.0,0.0,1,1,1,1.0,0.0
G031617,35.218973468901815,128.58395008809822,0.0,0.0,1,1,1,1.0,0.0
G031618,35.219875018519396,128.58396207601422,0.0,0.0,0,0,1,0.18356598557436246,0.0
G031619,35.22077656799889,128.5839740644626,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031620,35.221678117340296,128.58398605344328,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031621,35.22257966654361,128.5839980429564,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031622,35.22348121560882,128.58401003300193,23.81,0.23809999999999998,1,0,1,0.5384822384689838,0.12821262097946504
G031623,35.22438276453596,128.5840220235799,1.92,0.0192,0,0,1,0.18356598557436246,0.003524466923027759
G031624,35.225284313325,128.58403401469036,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031625,35.22618586197594,128.5840460063333,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031626,35.22708741048879,128.5840579985087,0.0,0.0,1,1,1,1.0,0.0
G031627,35.22798895886353,128.58406999121667,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031628,35.228890507100175,128.58408198445719,0.0,0.0,1,0,0,0.35491625289462136,0.0
G031629,35.22979205519871,128.5840939782303,0.0,0.0,0,0,1,0.18356598557436246,0.0
G031630,35.23069360315916,128.584105972536,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031631,35.23159515098149,128.58411796737434,0.0,0.0,0,0,0,0.0,0.0
G031632,35.23249669866572,128.58412996274532,0.0,0.0,1,1,1,1.0,0.0
G031633,35.23339824621183,128.584141958649,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031634,35.234299793619826,128.58415395508536,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031644,35.24331526010341,128.58427394875264,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031645,35.244216805992075,128.58428595105025,0.0,0.0,0,1,1,0.6450837471053786,0.0
G031646,35.24511835174262,128.58429795388082,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031647,35.24601989735503,128.58430995724441,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031648,35.24692144282931,128.58432196114106,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031693,35.294703155252115,128.58495893104487,0.0,0.0,1,1,1,1.0,0.0
G031694,35.29560469326467,128.58497096376007,0.0,0.0,1,1,1,1.0,0.0
G031695,35.296506231138984,128.5849829970096,0.0,0.0,1,1,1,1.0,0.0
G031696,35.2974077688751,128.5849950307935,0.0,0.0,1,1,1,1.0,0.0
G031697,35.29830930647296,128.58500706511174,0.0,0.0,1,1,1,1.0,0.0
G031698,35.29921084393259,128.5850190999644,0.0,0.0,1,1,1,1.0,0.0
G031699,35.30011238125401,128.58503113535147,0.0,0.0,1,1,1,1.0,0.0
G031700,35.30101391843718,128.585043171273,0.0,0.0,1,1,1,1.0,0.0
G031701,35.30191545548211,128.585055207729,0.0,0.0,1,1,1,1.0,0.0
G031702,35.30281699238881,128.58506724471948,0.0,0.0,1,1,1,1.0,0.0
G031703,35.303718529157265,128.5850792822445,0.0,0.0,1,1,1,1.0,0.0
G031704,35.30462006578749,128.58509132030403,0.0,0.0,1,1,1,1.0,0.0
G031716,35.3154384945667,128.58523581872126,20.83,0.20829999999999999,1,0,1,0.5384822384689838,0.11216585027308931
G031717,35.31634002939963,128.58524786373198,0.0,0.0,1,0,1,0.5384822384689838,0.0
G031718,35.31724156409431,128.58525990927757,0.0,0.0,1,0,1,0.5384822384689838,0.0
